model,rouge1_fmeasure,rouge1_precision,rouge1_recall,rouge2_fmeasure,rouge2_precision,rouge2_recall,rougeL_fmeasure,rougeL_precision,rougeL_recall,bleu1,bleu2,bleu3,bleu4,jaccard,perplexity,cosine_similarity
bartx,0.2807017543859648,0.3478260869565217,0.2352941176470588,0.0363636363636363,0.0454545454545454,0.0303030303030303,0.2456140350877193,0.3043478260869565,0.2058823529411764,0.4964696499543022,0.3576938296157657,0.2058776079361964,0.1481288315703602,0.1632653061224489,4.385312414933268,0.0102301790281329
bartx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3528307981616437,0.0458001516844441,0.002381607887591,0.002480841549574,0.0,9.487735836358526,0.0
bartx,0.12,0.1428571428571428,0.1034482758620689,0.0,0.0,0.0,0.08,0.0952380952380952,0.0689655172413793,0.61964523259636,0.3591961456705249,0.1615087477107492,0.0729705555771617,0.0454545454545454,5.916693590664329,0.0086805555555555
bartx,0.3103448275862069,0.4736842105263157,0.2307692307692307,0.0357142857142857,0.0555555555555555,0.0263157894736842,0.2413793103448276,0.3684210526315789,0.1794871794871795,0.1968863972435439,0.1486406424867991,0.0971811063317492,0.0669573172812052,0.1111111111111111,11.25770329410874,0.0125858123569794
bartx,0.4444444444444445,0.4545454545454545,0.4347826086956521,0.2790697674418604,0.2857142857142857,0.2727272727272727,0.4,0.4090909090909091,0.391304347826087,0.724577647405106,0.5462422982099193,0.3915017487319525,0.3345459858514566,0.25,2.9769791874949707,0.0189393939393939
bartx,0.2926829268292683,0.3529411764705882,0.25,0.0,0.0,0.0,0.2439024390243902,0.2941176470588235,0.2083333333333333,0.4834862403043988,0.3171259140753359,0.1779428740089385,0.1283859119833611,0.1081081081081081,6.879675110859334,0.0105820105820105
bartx,0.6666666666666667,0.7647058823529411,0.5909090909090909,0.3783783783783783,0.4375,0.3333333333333333,0.6666666666666667,0.7647058823529411,0.5909090909090909,0.5830919009841838,0.5005353249042449,0.4282226920827846,0.366464425042787,0.3,4.953032424395115,0.0333333333333333
bartx,0.1935483870967742,0.1764705882352941,0.2142857142857142,0.0,0.0,0.0,0.1290322580645161,0.1176470588235294,0.1428571428571428,0.6982758620689655,0.3565217391304348,0.1666666666666666,0.0707964601769911,0.1111111111111111,2.718281828459045,0.0177777777777777
bartx,0.4,0.625,0.2941176470588235,0.2608695652173912,0.4285714285714285,0.1875,0.3199999999999999,0.5,0.2352941176470588,0.2298764503128267,0.1761553233375465,0.1473299067914025,0.1227749223261688,0.1904761904761904,9.487735836358526,0.0416666666666666
bartx,0.4827586206896551,0.7,0.3684210526315789,0.3703703703703704,0.5555555555555556,0.2777777777777778,0.4827586206896551,0.7,0.3684210526315789,0.2622444083188109,0.2325993882479888,0.2076780252214186,0.187775547804366,0.1739130434782608,6.6858944422792685,0.0473684210526315
bartx,0.2295081967213114,0.3333333333333333,0.175,0.0677966101694915,0.1,0.0512820512820512,0.2295081967213114,0.3333333333333333,0.175,0.2213441469537503,0.1435196362549445,0.071282273484845,0.0503965673537854,0.0943396226415094,8.166169912567652,0.0103656033109363
bartx,0.4333333333333333,0.6842105263157895,0.3170731707317073,0.3103448275862069,0.5,0.225,0.3999999999999999,0.631578947368421,0.2926829268292683,0.1308159106719679,0.1094916869887631,0.081524461704277,0.0731359201204012,0.1568627450980392,13.614169305918724,0.0130023640661938
