model,rouge1_fmeasure,rouge1_precision,rouge1_recall,rouge2_fmeasure,rouge2_precision,rouge2_recall,rougeL_fmeasure,rougeL_precision,rougeL_recall,bleu1,bleu2,bleu3,bleu4,jaccard,perplexity,cosine_similarity
bartx,0.0378619153674833,0.9444444444444444,0.0193181818181818,0.0200892857142857,0.5294117647058824,0.0102389078498293,0.0334075723830734,0.8333333333333334,0.0170454545454545,6.089730456130646e-20,6.089730456130646e-20,5.84614123788542e-20,5.1670440233835794e-20,0.034313725490196,8.762842707906607e+20,0.0138888888888888
bartx,0.0391254315304948,0.8095238095238095,0.0200471698113207,0.0184544405997693,0.4,0.0094451003541912,0.0322209436133486,0.6666666666666666,0.0165094339622641,1.0624385253114057e-18,1.0154279710940869e-18,9.201476513857713e-19,7.752929779299447e-19,0.0256410256410256,6.483482570978804e+18,0.0114472085438383
bartx,0.026595744680851,0.8333333333333334,0.0135135135135135,0.0133333333333333,0.4545454545454545,0.006765899864682,0.0212765957446808,0.6666666666666666,0.0108108108108108,1.3656859942548144e-26,1.3464509802512255e-26,1.229117394829333e-26,1.0490051839928283e-26,0.0227790432801822,2.8560919770878827e+26,0.006916187084912
bartx,0.072,0.8181818181818182,0.0376569037656903,0.0562248995983935,0.6666666666666666,0.0293501048218029,0.052,0.5909090909090909,0.0271966527196652,1.849121376584627e-08,1.8074118718496357e-08,1.5689514710415017e-08,1.4538893266276074e-08,0.0627615062761506,3107681718.842002,0.0100632845730884
bartx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.899272714522106e-23,4.333972016692633e-23,1.959709085808843e-23,4.082727262101755e-24,0.0,3.7818090853912897e+27,0.0
bartx,0.0723226703755215,0.8387096774193549,0.0377906976744186,0.0446304044630404,0.5333333333333333,0.0232896652110625,0.0556328233657858,0.6451612903225806,0.0290697674418604,6.595957692396767e-10,6.475299929730972e-10,5.584307739575178e-10,4.845178798735897e-10,0.0598006644518272,5529334675.141777,0.0117384843982169
bartx,0.0579710144927536,0.9090909090909092,0.029940119760479,0.0174418604651162,0.2857142857142857,0.0089955022488755,0.0376811594202898,0.5909090909090909,0.0194610778443113,2.422958635048317e-12,2.384191296887544e-12,2.2470987341173904e-12,1.910788517070624e-12,0.0409356725146198,38655658571359.08,0.0107574797134657
bartx,0.0461538461538461,0.8333333333333334,0.0237341772151898,0.0339506172839506,0.6470588235294118,0.0174326465927099,0.043076923076923,0.7777777777777778,0.0221518987341772,3.734532146497212e-15,3.6982745528419e-15,3.588079905458106e-15,3.253849791007472e-15,0.0481099656357388,1586013452313430.8,0.0104938271604938
bartx,0.0369230769230769,1.0,0.018808777429467,0.0339506172839506,1.0,0.0172684458398744,0.0369230769230769,1.0,0.018808777429467,6.268056798399875e-26,6.268056798399875e-26,6.268056798399875e-26,6.268056798399875e-26,0.0332326283987915,5.811243763224576e+22,0.0056968733439321
bartx,0.0352504638218924,0.95,0.0179584120982986,0.020446096654275,0.5789473684210527,0.010406811731315,0.0296846011131725,0.8,0.0151228733459357,1.294580446734455e-31,1.2626154974323695e-31,1.1974869132293707e-31,1.081548221322456e-31,0.0351648351648351,4.6792037386089184e+22,0.0082854406130268
bartx,0.0394600207684319,0.95,0.0201484623541887,0.0291363163371488,0.7368421052631579,0.0148619957537154,0.0290758047767393,0.7,0.0148462354188759,5.136972420130108e-22,5.136972420130108e-22,4.815911643871976e-22,4.596238481169046e-22,0.0354609929078014,1.4166545483405623e+20,0.0160560344827586
bartx,0.0591133004926108,0.75,0.0307692307692307,0.0199004975124378,0.2857142857142857,0.0103092783505154,0.0492610837438423,0.625,0.0256410256410256,4.5468320783416276e-08,4.474660140590172e-08,3.886808066969456e-08,3.354220385661856e-08,0.0373134328358208,20629749057.596176,0.0131578947368421
bartx,0.1358490566037736,0.8571428571428571,0.0737704918032786,0.0760456273764258,0.5,0.0411522633744856,0.090566037735849,0.5714285714285714,0.0491803278688524,4.6107896752174495e-05,4.537901825737389e-05,4.097975469213934e-05,3.651066154650424e-05,0.09375,101094.35056862712,0.0145611963793781
bartx,0.0456769983686786,0.5185185185185185,0.0238907849829351,0.0,0.0,0.0,0.032626427406199,0.3703703703703703,0.0170648464163822,6.278480459521874e-12,5.940408434778388e-12,4.282994421999418e-12,2.550632686680761e-12,0.0338983050847457,13967513418.617516,0.0025342465753424
bartx,0.1056603773584905,0.9655172413793104,0.0558882235528942,0.0795454545454545,0.75,0.042,0.0792452830188679,0.7241379310344828,0.0419161676646706,1.5662007339053472e-08,1.5551711512722112e-08,1.4995538941646943e-08,1.3983935124154889e-08,0.1071428571428571,38427569.44641333,0.0254163014899211
bartx,0.0429082240762812,0.9,0.0219780219780219,0.016726403823178,0.3684210526315789,0.0085574572127139,0.033373063170441,0.7,0.017094017094017,3.2012417183273986e-23,3.13523673444436e-23,2.934471575133449e-23,2.392506968434161e-23,0.0347394540942928,8.435219131749436e+18,0.0148105771675565
bartx,0.0322886989553656,1.0,0.0164092664092664,0.0266412940057088,0.875,0.0135265700483091,0.0284900284900284,0.8823529411764706,0.0144787644787644,1.8164441825254493e-27,1.8164441825254493e-27,1.8164441825254493e-27,1.777380866772214e-27,0.0303643724696356,1.723836427392079e+26,0.0199896901311644
bartx,0.0318268618714194,0.8620689655172413,0.0162127107652399,0.0152963671128107,0.4285714285714285,0.0077871512005191,0.0241884150222788,0.6551724137931034,0.0123216601815823,8.421535978415818e-24,8.368570343331443e-24,7.941828232809854e-24,6.544123499151147e-24,0.0303030303030303,2.9074194045041394e+22,0.0123393155661223
