model,rouge1_fmeasure,rouge1_precision,rouge1_recall,rouge2_fmeasure,rouge2_precision,rouge2_recall,rougeL_fmeasure,rougeL_precision,rougeL_recall,bleu1,bleu2,bleu3,bleu4,jaccard,perplexity,cosine_similarity
pegasus,0.4816326530612245,1.0,0.3172043010752688,0.4773662551440329,1.0,0.3135135135135135,0.4816326530612245,1.0,0.3172043010752688,0.0990329318594475,0.0990329318594475,0.0990329318594475,0.0990329318594475,0.3357664233576642,22.27462806640843,0.0157125217797304
pegasus,0.2195121951219512,1.0,0.1232876712328767,0.2147239263803681,1.0,0.120274914089347,0.2195121951219512,1.0,0.1232876712328767,0.0007561924793526,0.0007561924793526,0.0007561924793526,0.0007561924793526,0.1761363636363636,2980.9579870417283,0.0184220679012345
pegasus,0.2264150943396226,1.0,0.1276595744680851,0.2205323193916349,1.0,0.1239316239316239,0.2264150943396226,1.0,0.1276595744680851,0.0017823136916763,0.0017823136916763,0.0017823136916763,0.0017823136916763,0.1705882352941176,2039.968519644567,0.0090497737556561
pegasus,0.3414634146341463,1.0,0.2058823529411764,0.3349753694581281,1.0,0.2011834319526627,0.3414634146341463,1.0,0.2058823529411764,0.0175363701423427,0.0175363701423427,0.0175363701423427,0.0175363701423427,0.2698412698412698,115.58428452718766,0.018843404808317
pegasus,0.0213238560639715,1.0,0.0107768298158958,0.0204535349044019,1.0,0.0103324348607367,0.0213238560639715,1.0,0.0107768298158958,1.4568748124450345e-37,1.4568748124450345e-37,1.4568748124450345e-37,1.4568748124450345e-37,0.0247844827586206,8.045394368447872e+38,0.0134302325581395
pegasus,0.0934579439252336,1.0,0.0490196078431372,0.0919148936170212,1.0,0.0481712756467439,0.0934579439252336,1.0,0.0490196078431372,5.130086153618119e-10,5.113042678024703e-10,5.044584717724482e-10,4.975668844646337e-10,0.0620272314674735,5732329073.189041,0.0067035076897216
bartx,0.0353356890459364,0.8333333333333334,0.0180505415162454,0.0155697098372257,0.3793103448275862,0.0079479768786127,0.0282685512367491,0.6666666666666666,0.0144404332129963,9.860031831217776e-23,9.539900927606812e-23,8.764472738860246e-23,7.459892503881871e-23,0.0265878877400295,3.0573541949725225e+19,0.0158524887000359
bartx,0.0143540669856459,1.0,0.0072289156626506,0.0103750997605746,0.7647058823529411,0.0052229811169144,0.0135566188197767,0.9444444444444444,0.0068273092369477,9.535482180735637e-66,9.535482180735637e-66,9.535482180735637e-66,9.265610043545007e-66,0.0158536585365853,2.1352647089728864e+59,0.0087207988793999
bartx,0.0945945945945946,0.9333333333333332,0.0498220640569395,0.0272108843537414,0.2857142857142857,0.0142857142857142,0.0608108108108108,0.6,0.0320284697508896,6.452336462969639e-09,6.452336462969639e-09,5.830424514731601e-09,5.350718042462627e-09,0.0625,65659969.13733051,0.0059259259259259
bartx,0.0318979266347687,0.5882352941176471,0.0163934426229508,0.0064,0.125,0.0032840722495894,0.0255183413078149,0.4705882352941176,0.0131147540983606,1.6303164989513174e-17,1.5544878245814888e-17,1.1891720345291962e-17,8.345667792250791e-18,0.0206185567010309,2006752457681923.2,0.0084009639261232
bartx,0.0169100691775557,1.0,0.0085271317829457,0.0153964588144726,1.0,0.0077579519006982,0.0169100691775557,1.0,0.0085271317829457,2.028439080940379e-49,2.028439080940379e-49,2.028439080940379e-49,2.028439080940379e-49,0.0167682926829268,1.3419145386834222e+48,0.0088000596614214
