model,rouge1_fmeasure,rouge1_precision,rouge1_recall,rouge2_fmeasure,rouge2_precision,rouge2_recall,rougeL_fmeasure,rougeL_precision,rougeL_recall,bleu1,bleu2,bleu3,bleu4,jaccard,perplexity,cosine_similarity
pegasus,0.0676056338028169,1.0,0.0349854227405247,0.0658513640639698,1.0,0.0340466926070038,0.0676056338028169,1.0,0.0349854227405247,1.3046515882367469e-11,1.3046515882367469e-11,1.3046515882367469e-11,1.3046515882367469e-11,0.0738255033557047,1963118812860.5588,0.0085050703303892
pegasus,0.0824175824175824,1.0,0.0429799426934097,0.0773480662983425,1.0,0.0402298850574712,0.0824175824175824,1.0,0.0429799426934097,5.41212402988308e-10,5.41212402988308e-10,5.41212402988308e-10,5.41212402988308e-10,0.0607476635514018,30556924034.488754,0.014792899408284
pegasus,0.2745098039215686,1.0,0.1590909090909091,0.2673267326732673,1.0,0.1542857142857142,0.2745098039215686,1.0,0.1590909090909091,0.0080649745816105,0.0080649745816105,0.0080649745816105,0.0080649745816105,0.2166666666666666,341.4951009862697,0.015047619047619
pegasus,0.0657276995305164,1.0,0.0339805825242718,0.0627943485086342,1.0,0.0324149108589951,0.0657276995305164,1.0,0.0339805825242718,4.051232338431528e-12,4.051232338431528e-12,4.051232338431528e-12,4.051232338431528e-12,0.0535211267605633,19472026244891.047,0.0172128102700164
pegasus,0.0901856763925729,1.0,0.0472222222222222,0.0853333333333333,1.0,0.0445682451253481,0.0901856763925729,1.0,0.0472222222222222,8.389446319943073e-10,8.389446319943073e-10,8.389446319943073e-10,8.389446319943073e-10,0.0576131687242798,578801756.9579908,0.0238381066712399
pegasus,0.1056105610561056,1.0,0.0557491289198606,0.0996677740863787,1.0,0.0524475524475524,0.1056105610561056,1.0,0.0557491289198606,1.1712782232342765e-07,1.1712782232342765e-07,1.1712782232342765e-07,1.1712782232342765e-07,0.0847457627118644,104705967.10950534,0.0060168471720818
pegasus,0.6538461538461539,1.0,0.4857142857142857,0.6470588235294118,1.0,0.4782608695652174,0.6538461538461539,1.0,0.4857142857142857,0.3102646393575177,0.3102646393575177,0.3102646393575177,0.3102646393575177,0.5172413793103449,7.865609273944892,0.0198863636363636
pegasus,0.3571428571428571,1.0,0.217391304347826,0.3478260869565217,1.0,0.2105263157894736,0.3571428571428571,1.0,0.217391304347826,0.0212403659844221,0.0212403659844221,0.0212403659844221,0.0212403659844221,0.2325581395348837,124.72196208206452,0.0293772032902467
pegasus,0.0898203592814371,1.0,0.0470219435736677,0.0843373493975903,1.0,0.0440251572327044,0.0898203592814371,1.0,0.0470219435736677,2.9741357543173437e-10,2.9741357543173437e-10,2.9741357543173437e-10,2.9741357543173437e-10,0.087719298245614,1154192343.553738,0.0195953141640042
pegasus,0.1999999999999999,1.0,0.1111111111111111,0.1764705882352941,1.0,0.0967741935483871,0.1999999999999999,1.0,0.1111111111111111,5.509499873949847e-05,5.509499873949847e-05,5.509499873949847e-05,5.509499873949847e-05,0.1272727272727272,7024.384376636005,0.0230414746543778
pegasus,0.4878048780487805,1.0,0.3225806451612903,0.4827586206896552,1.0,0.3181818181818182,0.4878048780487805,1.0,0.3225806451612903,0.1274348053252914,0.1274348053252914,0.1264693901334331,0.1259811763672082,0.3392857142857143,21.869793292080203,0.0144795879775184
pegasus,0.1003861003861004,1.0,0.0528455284552845,0.0933852140077821,1.0,0.0489795918367346,0.1003861003861004,1.0,0.0528455284552845,1.3730243162657943e-09,1.3730243162657943e-09,1.3730243162657943e-09,1.3730243162657943e-09,0.075,210851924.7550816,0.019927536231884
bartx,0.0642722117202268,1.0,0.033203125,0.0493358633776091,0.8125,0.0254403131115459,0.0491493383742911,0.7647058823529411,0.025390625,1.0431407030774505e-12,1.0332997530484175e-12,1.0332060297148078e-12,1.013050105873293e-12,0.056910569105691,7079577127652.087,0.0176587533621798
bartx,0.0604838709677419,0.8333333333333334,0.0313807531380753,0.020242914979757,0.2941176470588235,0.010482180293501,0.0483870967741935,0.6666666666666666,0.0251046025104602,7.396605035323884e-12,7.321891853148896e-12,6.339947173134757e-12,4.803980589952626e-12,0.03971119133574,195729609428.8388,0.0195868945868945
